code_id,code_id_clean,dagger_status,asterisk,valid,aust_code,ascii_desc,ascii_short_desc,effective_from,inactive,reactivated,sex,AgeL,AgeH,Atype,rare_use_flag,UnacceptDx,dagger_status_change,asterisk_change,valid_change,aust_code_change,ascii_desc_change,ascii_short_desc_change,sex_change,ageL_change,ageH_change,atype_change,rare_use_flag_change,UnacceptDx_change,Status
V25.12,V2512,0,0,1,1,"Passenger of motorcycle designed primarily for off-road use injured in nontraffic accident, collision with railway train or railway vehicle",Pass offrd mcyc ntrf vs train rail veh,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V25.18,V2518,0,0,1,1,"Passenger of other specified motorcycle injured in nontraffic accident, collision with railway train or railway vehicle",Pass oth mcyc ntrf vs train rail veh,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V25.19,V2519,0,0,1,1,"Passenger of unspecified motorcycle injured in nontraffic accident, collision with railway train or railway vehicle",Pass ? mcyc ntrf acdt vs train rail veh,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V25.2,V252,0,0,0,0,"Unspecified motorcycle rider injured in nontraffic accident, collision with railway train or railway vehicle",Unsp mcyc rdr ntrf vs train rail veh,1/7/1998,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V25.20,V2520,0,0,1,1,"Unspecified rider of motor-scooter, moped or motorised bicycle injured in nontraffic accident, collision with railway train or railway vehicle","Unsp rdr msctr moped ntrf vs train / veh",1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V25.21,V2521,0,0,1,1,"Unspecified rider of motorcycle designed primarily for on-road use injured in nontraffic accident, collision with railway train or railway vehicle","Unsp rdr onrd mcyc ntrf vs train / veh",1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V25.22,V2522,0,0,1,1,"Unspecified rider of motorcycle designed primarily for off-road use injured in nontraffic accident, collision with railway train or railway vehicle","Unsp rdr offrd mcyc ntrf vs train / veh",1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V25.28,V2528,0,0,1,1,"Unspecified rider of other specified motorcycle injured in nontraffic accident, collision with railway train or railway vehicle",Unsp rdr oth mcyc ntrf vs train rail veh,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V25.29,V2529,0,0,1,1,"Unspecified rider of unspecified motorcycle injured in nontraffic accident, collision with railway train or railway vehicle",Unsp rdr ? mcyc ntrf vs train rail veh,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V25.4,V254,0,0,0,0,"Driver of motorcycle injured in traffic accident, collision with railway train or railway vehicle",Drvr mcyc trf acdt vs train rail veh,1/7/1998,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V25.40,V2540,0,0,1,1,"Driver of motor-scooter, moped or motorised bicycle injured in traffic accident, collision with railway train or railway vehicle",Drvr msctr moped trf vs train rail veh,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V25.41,V2541,0,0,1,1,"Driver of motorcycle designed primarily for on-road use injured in traffic accident, collision with railway train or railway vehicle",Drvr onrd mcyc trf vs train rail veh,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V25.42,V2542,0,0,1,1,"Driver of motorcycle designed primarily for off-road use injured in traffic accident, collision with railway train or railway vehicle",Drvr offrd mcyc trf vs train rail veh,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V25.48,V2548,0,0,1,1,"Driver of other specified motorcycle injured in traffic accident, collision with railway train or railway vehicle",Driver oth mcyc trf vs train rail veh,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V25.49,V2549,0,0,1,1,"Driver of unspecified motorcycle injured in traffic accident, collision with railway train or railway vehicle",Drvr ? mcyc trf acdt vs train rail veh,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V25.5,V255,0,0,0,0,"Passenger of motorcycle injured in traffic accident, collision with railway train or railway vehicle",Pass mcyc trf acdt vs train rail veh,1/7/1998,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V25.50,V2550,0,0,1,1,"Passenger of motor-scooter, moped or motorised bicycle injured in traffic accident, collision with railway train or railway vehicle",Pass msctr moped trf vs train rail veh,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V25.51,V2551,0,0,1,1,"Passenger of motorcycle designed primarily for on-road use injured in traffic accident, collision with railway train or railway vehicle",Pass onrd mcyc trf vs train rail veh,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V25.52,V2552,0,0,1,1,"Passenger of motorcycle designed primarily for off-road use, injured in traffic accident, collision with railway train or railway vehicle",Pass offrd mcyc trf vs train rail veh,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V25.58,V2558,0,0,1,1,"Passenger of other specified motorcycle injured in traffic accident, collision with railway train or railway vehicle",Pass oth mcyc trf acdt vs train rail veh,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V25.59,V2559,0,0,1,1,"Passenger of unspecified motorcycle injured in traffic accident, collision with railway train or railway vehicle",Pass ? mcyc trf acdt vs train rail veh,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V25.9,V259,0,0,0,0,"Unspecified motorcycle rider, injured in traffic accident, collision with railway train or railway vehicle",Unsp mcyc rdr trf acdt vs train rail veh,1/7/1998,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V25.90,V2590,0,0,1,1,"Unspecified rider of motor-scooter, moped or motorised bicycle injured in traffic accident, collision with railway train or railway vehicle","Unsp rdr msctr moped trf vs train / veh",1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V25.91,V2591,0,0,1,1,"Unspecified rider of motorcycle designed primarily for on-road use injured in traffic accident, collision with railway train or railway vehicle",Unsp rdr onrd mcyc trf vs train rail veh,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V25.92,V2592,0,0,1,1,"Unspecified rider of motorcycle designed primarily for off-road use injured in traffic accident, collision with railway train or railway vehicle","Unsp rdr offrd mcyc trf vs train / veh",1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V25.98,V2598,0,0,1,1,"Unspecified rider of other specified motorcycle injured in traffic accident, collision with railway train or railway vehicle",Unsp rdr oth mcyc trf vs train rail veh,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V25.99,V2599,0,0,1,1,"Unspecified rider of unspecified motorcycle injured in traffic accident, collision with railway train or railway vehicle",Unsp rdr ? mcyc trf vs train rail veh,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26,V26,0,0,0,0,Motorcycle rider injured in collision with other nonmotor vehicle,Motorcycle rider vs other nonmotor veh,1/7/1998,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,UPDATED
V26.0,V260,0,0,0,0,"Driver of motorcycle injured in nontraffic accident, collision with other nonmotor vehicle",Driver mcyc ntrf acdt vs oth nonMV,1/7/1998,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.00,V2600,0,0,1,1,"Driver of motor-scooter, moped or motorised bicycle injured in nontraffic accident, collision with other nonmotor vehicle",Drvr msctr moped ntrf acdt vs oth nonMV,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.01,V2601,0,0,1,1,"Driver of motorcycle designed primarily for on-road use injured in nontraffic accident, collision with other nonmotor vehicle",Driver onrd mcyc ntrf acdt vs oth nonMV,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.02,V2602,0,0,1,1,"Driver of motorcycle designed primarily for off-road use injured in nontraffic accident, collision with other nonmotor vehicle",Driver offrd mcyc ntrf acdt vs oth nonMV,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.08,V2608,0,0,1,1,"Driver of other specified motorcycle injured in nontraffic accident, collision with other nonmotor vehicle",Driver oth mcyc ntrf acdt vs oth nonMV,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.09,V2609,0,0,1,1,"Driver of unspecified motorcycle injured in nontraffic accident, collision with other nonmotor vehicle",Driver ? mcyc ntrf acdt vs oth nonMV,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.1,V261,0,0,0,0,"Passenger of motorcycle, injured in nontraffic accident, collision with other nonmotor vehicle",Passenger mcyc ntrf acdt vs other nonMV,1/7/1998,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.10,V2610,0,0,1,1,"Passenger of motor-scooter, moped or motorised bicycle injured in nontraffic accident, collision with other nonmotor vehicle","Pass msctr moped m/bi ntrf vs oth nonMV",1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.11,V2611,0,0,1,1,"Passenger of motorcycle designed primarily for on-road use injured in nontraffic accident, collision with other nonmotor vehicle",Pass onrd mcyc ntrf acdt vs other nonMV,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.12,V2612,0,0,1,1,"Passenger of motorcycle designed primarily for off-road use injured in nontraffic accident, collision with other nonmotor vehicle",Pass offrd mcyc ntrf acdt vs other nonMV,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.18,V2618,0,0,1,1,"Passenger of other specified motorcycle injured in nontraffic accident, collision with other nonmotor vehicle",Pass oth mcyc ntrf acdt vs other nonMV,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.19,V2619,0,0,1,1,"Passenger of unspecified motorcycle injured in nontraffic accident, collision with other nonmotor vehicle",Pass ? mcyc ntrf acdt vs other nonMV,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.2,V262,0,0,0,0,"Unspecified motorcycle rider, injured in nontraffic accident, collision with other nonmotor vehicle",Unsp mcyc rdr ntrf acdt vs other nonMV,1/7/1998,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.20,V2620,0,0,1,1,"Unspecified rider of motor-scooter, moped or motorised bicycle injured in nontraffic accident, collision with other nonmotor vehicle",Unsp rdr msctr moped ntrf vs oth nonMV,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.21,V2621,0,0,1,1,"Unspecified rider of motorcycle designed primarily for on-road use injured in nontraffic accident, collision with other nonmotor vehicle",Unsp rdr onrd mcyc ntrf vs other nonMV,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.22,V2622,0,0,1,1,"Unspecified rider of motorcycle designed primarily for off-road use, injured in nontraffic accident, collision with other nonmotor vehicle",Unsp rdr offrd mcyc ntrf vs other nonMV,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.28,V2628,0,0,1,1,"Unspecified rider of other specified motorcycle, injured in nontraffic accident, collision with other nonmotor vehicle",Unsp rdr oth mcyc ntrf vs other nonMV,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.29,V2629,0,0,1,1,"Unspecified rider of unspecified motorcycle, injured in nontraffic accident, collision with other nonmotor vehicle",Unsp rdr ? mcyc ntrf acdt vs other nonMV,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.4,V264,0,0,0,0,"Driver of motorcycle, injured in traffic accident, collision with other nonmotor vehicle",Driver mcyc traffic acdt vs other nonMV,1/7/1998,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.40,V2640,0,0,1,1,"Driver of motor-scooter, moped or motorised bicycle, injured in traffic accident, collision with other nonmotor vehicle",Drvr msctr moped trf acdt vs other nonMV,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.41,V2641,0,0,1,1,"Driver of motorcycle designed primarily for on-road use injured in traffic accident, collision with other nonmotor vehicle",Driver onrd mcyc trf acdt vs other nonMV,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.42,V2642,0,0,1,1,"Driver of motorcycle designed primarily for off-road use injured in traffic accident, collision with other nonmotor vehicle",Drvr offrd mcyc trf acdt vs other nonMV,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.48,V2648,0,0,1,1,"Driver of other specified motorcycle, injured in traffic accident, collision with other nonmotor vehicle",Driver oth mcyc trf acdt vs other nonMV,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.49,V2649,0,0,1,1,"Driver of unspecified motorcycle, injured in traffic accident, collision with other nonmotor vehicle",Driver ? mcyc trf acdt vs other nonMV,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.5,V265,0,0,0,0,"Passenger of motorcycle injured in traffic accident, collision with other nonmotor vehicle",Pass mcyc in traffic acdt vs other nonMV,1/7/1998,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.50,V2650,0,0,1,1,"Passenger of motor-scooter, moped or motorised bicycle injured in traffic accident, collision with other nonmotor vehicle",Pass msctr moped trf acdt vs other nonMV,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.51,V2651,0,0,1,1,"Passenger of motorcycle designed primarily for on-road use injured in traffic accident, collision with other nonmotor vehicle",Pass onrd mcyc trf acdt vs other nonMV,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.52,V2652,0,0,1,1,"Passenger of motorcycle designed primarily for off-road use injured in traffic accident, collision with other nonmotor vehicle",Pass offrd mcyc trf acdt vs other nonMV,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.58,V2658,0,0,1,1,"Passenger of other specified motorcycle injured in traffic accident, collision with other nonmotor vehicle",Pass oth mcyc trf acdt vs other nonMV,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.59,V2659,0,0,1,1,"Passenger of unspecified motorcycle injured in traffic accident, collision with other nonmotor vehicle",Pass ? mcyc in trf acdt vs oth nonMV,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.9,V269,0,0,0,0,"Unspecified motorcycle rider injured in traffic accident, collision with other nonmotor vehicle",Unsp mcyc rdr trf acdt vs other nonMV,1/7/1998,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.90,V2690,0,0,1,1,"Unspecified rider of motor-scooter, moped or motorised bicycle injured in traffic accident, collision with other nonmotor vehicle",Unsp rdr msctr moped trf vs oth nonMV,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.91,V2691,0,0,1,1,"Unspecified rider of motorcycle designed primarily for on-road use injured in traffic accident, collision with other nonmotor vehicle",Unsp rdr onrd mcyc trf acdt vs oth nonMV,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.92,V2692,0,0,1,1,"Unspecified rider of motorcycle designed primarily for off-road use injured in traffic accident, collision with other nonmotor vehicle",Unsp rdr offrd mcyc trf vs other nonMV,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.98,V2698,0,0,1,1,"Unspecified rider of other specified motorcycle injured in traffic accident, collision with other nonmotor vehicle",Unsp rdr oth mcyc trf acdt vs oth nonMV,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V26.99,V2699,0,0,1,1,"Unspecified rider of unspecified motorcycle injured in traffic accident, collision with other nonmotor vehicle",Unsp rdr ? mcyc trf acdt vs other nonMV,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27,V27,0,0,0,0,Motorcycle rider injured in collision with fixed or stationary object,Mcyc rider vs fixed or stationary object,1/7/1998,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,UPDATED
V27.0,V270,0,0,0,0,"Driver of motorcycle injured in nontraffic accident, collision with fixed or stationary object",Drvr mcyc ntrf vs fix or statnry object,1/7/1998,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27.00,V2700,0,0,1,1,"Driver of motor-scooter, moped or motorised bicycle injured in nontraffic accident, collision with fixed or stationary object",Drvr msctr moped ntrf vs fix statnry obj,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27.01,V2701,0,0,1,1,"Driver of motorcycle designed primarily for on-road use injured in nontraffic accident, collision with fixed or stationary object",Drvr onrd mcyc ntrf vs fix statnry obj,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27.02,V2702,0,0,1,1,"Driver of motorcycle designed primarily for off-road use injured in nontraffic accident, collision with fixed or stationary object",Drvr offrd mcyc ntrf vs fix statnry obj,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27.08,V2708,0,0,1,1,"Driver of other specified motorcycle, injured in nontraffic accident, collision with fixed or stationary object",Drvr oth mcyc ntrf vs fix or statnry obj,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27.09,V2709,0,0,1,1,"Driver of unspecified motorcycle injured in nontraffic accident, collision with fixed or stationary object","Drvr ? mcyc ntrf vs fix / statnry obj",1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27.1,V271,0,0,0,0,"Passenger of motorcycle injured in nontraffic accident, collision with fixed or stationary object","Pass mcyc ntrf acdt vs fix / statnry obj",1/7/1998,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27.10,V2710,0,0,1,1,"Passenger of motor-scooter, moped or motorised bicycle injured in nontraffic accident, collision with fixed or stationary object",Pass msctr moped ntrf vs fix statnry obj,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27.11,V2711,0,0,1,1,"Passenger of motorcycle designed primarily for on-road use injured in nontraffic accident, collision with fixed or stationary object","Pass onrd mcyc ntrf vs fix / statnry obj",1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27.12,V2712,0,0,1,1,"Passenger of motorcycle designed primarily for off-road use injured in nontraffic accident, collision with fixed or stationary object",Pass offrd mcyc ntrf vs fix statnry obj,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27.18,V2718,0,0,1,1,"Passenger of other specified motorcycle injured in nontraffic accident, collision with fixed or stationary object",Pass oth mcyc ntrf vs fix or statnry obj,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27.19,V2719,0,0,1,1,"Passenger of unspecified motorcycle injured in nontraffic accident, collision with fixed or stationary object",Pass ? mcyc ntrf acdt vs fix statnry obj,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27.2,V272,0,0,0,0,"Unspecified motorcycle rider injured in nontraffic accident, collision with fixed or stationary object","Unsp mcyc rdr ntrf vs fix / statnry obj",1/7/1998,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27.20,V2720,0,0,1,1,"Unspecified rider of motor-scooter, moped or motorised bicycle injured in nontraffic accident, collision with fixed or stationary object",Unsp rdr msctr moped ntrf vs fix statnry,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27.21,V2721,0,0,1,1,"Unspecified rider of motorcycle designed primarily for on-road use injured in nontraffic accident, collision with fixed or stationary object","Unsp rdr onrd mcyc ntrf vs fix / statnry",1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27.22,V2722,0,0,1,1,"Unspecified rider of motorcycle designed primarily for off-road use injured in nontraffic accident, collision with fixed or stationary object",Unsp rdr offrd mcyc ntrf vs fix statnry,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27.28,V2728,0,0,1,1,"Unspecified rider of other specified motorcycle injured in nontraffic accident, collision with fixed or stationary object","Unsp rdr oth mcyc ntrf vs fix / statnry",1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27.29,V2729,0,0,1,1,"Unspecified rider of unspecified motorcycle injured in nontraffic accident, collision with fixed or stationary object",Unsp rdr ? mcyc ntrf vs fix statnry obj,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27.4,V274,0,0,0,0,"Driver of motorcycle injured in traffic accident, collision with fixed or stationary object",Driver mcyc trf acdt vs fix statnry obj,1/7/1998,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27.40,V2740,0,0,1,1,"Driver of motor-scooter, moped or motorised bicycle injured in traffic accident, collision with fixed or stationary object",Drvr msctr moped trf vs fix statnry obj,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27.41,V2741,0,0,1,1,"Driver of motorcycle designed primarily for on-road use injured in traffic accident, collision with fixed or stationary object",Driver onrd mcyc trf vs fix statnry obj,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27.42,V2742,0,0,1,1,"Driver of motorcycle designed primarily for off-road use injured in traffic accident, collision with fixed or stationary object","Drvr offrd mcyc trf vs fix / statnry obj",1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27.48,V2748,0,0,1,1,"Driver of other specified motorcycle injured in traffic accident, collision with fixed or stationary object","Drvr oth mcyc trf vs fix / statnry obj",1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27.49,V2749,0,0,1,1,"Driver of unspecified motorcycle injured in traffic accident, collision with fixed or stationary object","Drvr ? mcyc trf vs fix / statnry obj",1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27.5,V275,0,0,0,0,"Passenger of motorcycle injured in traffic accident, collision with fixed or stationary object","Pass mcyc trf acdt vs fix / statnry obj",1/7/1998,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27.50,V2750,0,0,1,1,"Passenger of motor-scooter, moped or motorised bicycle injured in traffic accident, collision with fixed or stationary object","Pass msctr moped m/bi trf vs fix statnry",1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27.51,V2751,0,0,1,1,"Passenger of motorcycle designed primarily for on-road use injured in traffic accident, collision with fixed or stationary object",Pass onrd mcyc in trf vs fix statnry obj,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27.52,V2752,0,0,1,1,"Passenger of motorcycle designed primarily for off-road use injured in traffic accident, collision with fixed or stationary object",Pass offrd mcyc trf vs fix statnry obj,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27.58,V2758,0,0,1,1,"Passenger of other specified motorcycle injured in traffic accident, collision with fixed or stationary object",Pass oth mcyc in trf vs fix statnry obj,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27.59,V2759,0,0,1,1,"Passenger of unspecified motorcycle injured in traffic accident, collision with fixed or stationary object",Pass unsp mcyc trf acdt vs fix statnry,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27.9,V279,0,0,0,0,"Unspecified motorcycle rider injured in traffic accident, collision with fixed or stationary object",Unsp mcyc rdr trf vs fix statnry obj,1/7/1998,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27.90,V2790,0,0,1,1,"Unspecified rider of motor-scooter, moped or motorised bicycle injured in traffic accident, collision with fixed or stationary object",Unsp rdr msctr moped trf vs fix statnry,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27.91,V2791,0,0,1,1,"Unspecified rider of motorcycle designed primarily for on-road use injured in traffic accident, collision with fixed or stationary object",Unsp rdr onrd mcyc trf vs fix statnry,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
V27.92,V2792,0,0,1,1,"Unspecified rider of motorcycle designed primarily for off-road use injured in traffic accident, collision with fixed or stationary object",Unsp rdr offrd mcyc trf vs fix statnry,1/7/1998,1/7/2000,1/7/2002,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
